date,pollution,dew,temp,press,wnd_spd,snow,rain
2010-04-17 08:00:00,137.29099658239554,2,5.0,1024.0,75.54,0,0
2010-04-17 09:00:00,133.74352173605922,2,6.0,1025.0,78.67,0,0
2010-04-17 10:00:00,148.7066689591836,2,7.0,1024.0,81.8,0,0
2010-04-17 11:00:00,128.81518801401018,2,9.0,1024.0,84.93,0,0
2010-04-17 12:00:00,146.5242750078125,2,11.0,1023.0,88.06,0,0
2010-04-17 13:00:00,150.99581016152004,3,11.0,1022.0,91.19,0,0
2010-04-17 14:00:00,121.6699854576666,3,12.0,1021.0,95.21,0,0
2010-04-17 15:00:00,130.40327009396597,4,12.0,1020.0,98.34,0,0
2010-04-17 16:00:00,142.06142901409402,4,11.0,1019.0,101.47,0,0
2010-04-17 17:00:00,143.57762079914806,5,11.0,1018.0,103.26,0,0
2010-04-17 18:00:00,121.09561558540057,5,11.0,1018.0,105.05,0,0
2010-04-17 19:00:00,121.05619479953626,5,11.0,1018.0,108.18,0,0
2010-04-17 20:00:00,126.77183973959772,5,11.0,1018.0,109.97,0,0
2010-04-17 21:00:00,171.64676315379947,5,11.0,1018.0,0.89,0,0
2010-04-17 22:00:00,197.08335784157777,5,10.0,1018.0,1.79,0,0
2010-04-17 23:00:00,174.9544831994073,5,10.0,1018.0,3.58,0,0
2010-04-18 00:00:00,172.08080009356942,5,10.0,1018.0,0.89,0,0
2010-04-18 01:00:00,179.76839087075228,6,10.0,1016.0,1.79,0,0
2010-04-18 02:00:00,174.98047824325496,6,9.0,1016.0,0.89,0,0
2010-04-18 03:00:00,164.74682879975333,7,9.0,1016.0,2.68,0,0
2010-04-18 04:00:00,161.81783441013488,7,9.0,1015.0,4.47,0,0
2010-04-18 05:00:00,155.50882903213886,6,8.0,1015.0,6.26,0,0
2010-04-18 06:00:00,150.76058864720588,7,8.0,1014.0,0.89,0,0
2010-04-18 07:00:00,158.6451848486619,7,9.0,1015.0,0.45,0,0
2010-04-18 08:00:00,158.04028750245666,6,10.0,1015.0,0.9,0,0
2010-04-18 09:00:00,168.89393155742857,6,11.0,1014.0,1.79,0,0
2010-04-18 10:00:00,179.841931829751,6,13.0,1014.0,1.79,0,0
2010-04-18 11:00:00,167.03314431555523,6,14.0,1013.0,1.79,0,0
2010-04-18 12:00:00,176.6453791582437,6,16.0,1012.0,2.68,0,0
2010-04-18 13:00:00,182.80667422543922,6,18.0,1011.0,1.79,0,0
2010-04-18 14:00:00,194.67596292147516,6,19.0,1011.0,1.79,0,0
2010-04-18 15:00:00,209.7875855403958,6,19.0,1010.0,3.13,0,0
2010-04-18 16:00:00,211.3907552261608,6,20.0,1009.0,6.26,0,0
2010-04-18 17:00:00,222.48325790496887,6,20.0,1009.0,9.39,0,0
2010-04-18 18:00:00,214.81380443708053,7,19.0,1010.0,12.52,0,0
2010-04-18 19:00:00,208.84588687465444,7,17.0,1011.0,0.45,0,0
2010-04-18 20:00:00,253.63070082103582,7,16.0,1011.0,0.89,0,0
2010-04-18 21:00:00,250.36590391154184,7,14.0,1012.0,2.68,0,0
2010-04-18 22:00:00,269.6827075441609,8,13.0,1012.0,4.47,0,0
2010-04-18 23:00:00,283.321057631746,8,14.0,1011.0,6.26,0,0
2010-04-19 00:00:00,315.72256008870227,8,14.0,1011.0,7.15,0,0
2010-04-19 01:00:00,300.9566533423838,8,14.0,1011.0,0.89,0,0
2010-04-19 02:00:00,299.0601831742186,9,12.0,1011.0,2.68,0,0
2010-04-19 03:00:00,299.70459919485404,9,14.0,1011.0,1.79,0,0
2010-04-19 04:00:00,286.8594888590402,8,13.0,1011.0,3.58,0,0
2010-04-19 05:00:00,264.528379634094,8,13.0,1012.0,5.37,0,0
2010-04-19 06:00:00,270.92428112038783,8,14.0,1012.0,8.5,0,0
2010-04-19 07:00:00,253.3023847673461,8,14.0,1014.0,10.29,0,1
2010-04-19 08:00:00,241.65278146284444,9,14.0,1014.0,4.92,0,2
2010-04-19 09:00:00,211.59354504945742,8,14.0,1015.0,10.73,0,3
2010-04-19 10:00:00,80.81868547817851,8,14.0,1015.0,17.88,0,0
2010-04-19 11:00:00,25.20510749650564,6,15.0,1016.0,23.69,0,0
2010-04-19 12:00:00,38.36700904272034,6,16.0,1015.0,29.5,0,0
2010-04-19 13:00:00,37.42438100524524,6,17.0,1015.0,33.52,0,0
2010-04-19 14:00:00,38.94047964977406,6,17.0,1014.0,36.65,0,0
2010-04-19 15:00:00,48.93737608568004,8,18.0,1014.0,4.02,0,0
2010-04-19 16:00:00,188.91479458139855,9,17.0,1014.0,8.94,0,0
2010-04-19 17:00:00,153.2736581453807,9,16.0,1014.0,14.75,0,0
2010-04-19 18:00:00,97.80494307835988,7,15.0,1015.0,19.67,0,0
2010-04-19 19:00:00,190.18289930933457,9,13.0,1016.0,23.69,0,0
2010-04-19 20:00:00,154.1268458740394,9,12.0,1017.0,26.82,0,0
2010-04-19 21:00:00,141.04850191536744,9,12.0,1018.0,29.95,0,0
2010-04-19 22:00:00,133.90002651957118,8,12.0,1018.0,33.97,0,0
2010-04-19 23:00:00,134.37583020497848,8,11.0,1018.0,35.76,0,0
2010-04-20 00:00:00,93.15514737627812,8,11.0,1018.0,37.55,0,0
2010-04-20 01:00:00,89.06767746235833,8,10.0,1018.0,38.44,0,0
2010-04-20 02:00:00,99.52719737701352,8,9.0,1019.0,0.89,0,0
2010-04-20 03:00:00,97.58423885641824,7,9.0,1018.0,1.79,0,0
2010-04-20 04:00:00,91.62569730063755,7,9.0,1018.0,3.58,0,0
2010-04-20 05:00:00,86.33488303481289,7,8.0,1018.0,4.47,0,0
2010-04-20 06:00:00,83.24356686149186,7,8.0,1019.0,5.36,0,0
2010-04-20 07:00:00,85.68317920323108,8,10.0,1019.0,8.49,0,0
2010-04-20 08:00:00,96.51870896929772,8,12.0,1020.0,0.89,0,0
2010-04-20 09:00:00,91.54175696122459,8,13.0,1020.0,1.79,0,0
2010-04-20 10:00:00,84.19253756471302,8,15.0,1020.0,0.89,0,0
2010-04-20 11:00:00,71.61478888184904,7,16.0,1020.0,2.68,0,0
2010-04-20 12:00:00,90.00971185466477,2,17.0,1019.0,4.47,0,0
2010-04-20 13:00:00,93.38832812250809,2,19.0,1019.0,6.26,0,0
2010-04-20 14:00:00,96.57215257448502,2,19.0,1018.0,3.13,0,0
2010-04-20 15:00:00,73.12174275424957,1,19.0,1018.0,1.79,0,0
2010-04-20 16:00:00,72.40597193608588,1,19.0,1017.0,4.92,0,0
2010-04-20 17:00:00,85.38685199597336,1,18.0,1017.0,4.02,0,0
2010-04-20 18:00:00,85.18523530450871,1,17.0,1019.0,7.15,0,0
2010-04-20 19:00:00,80.30683651405302,0,16.0,1019.0,10.28,0,0
2010-04-20 20:00:00,85.43135040701672,2,15.0,1020.0,0.89,0,0
2010-04-20 21:00:00,75.0803615125219,-2,15.0,1021.0,4.92,0,0
2010-04-20 22:00:00,61.89005966847917,-2,15.0,1022.0,9.84,0,0
2010-04-20 23:00:00,64.46678638287673,-3,14.0,1022.0,13.86,0,0
2010-04-21 00:00:00,60.028737881426814,-2,13.0,1022.0,16.99,0,0
2010-04-21 01:00:00,65.32605543882673,0,12.0,1022.0,17.88,0,0
2010-04-21 02:00:00,58.00642814597363,1,12.0,1022.0,19.67,0,0
2010-04-21 03:00:00,51.66030259636839,1,12.0,1022.0,0.89,0,0
2010-04-21 04:00:00,45.837187163883314,-1,12.0,1022.0,0.89,0,0
2010-04-21 05:00:00,44.21521958742332,-2,12.0,1022.0,4.91,0,0
2010-04-21 06:00:00,46.423613416851744,0,12.0,1023.0,1.79,0,0
2010-04-21 07:00:00,66.03271638441626,2,12.0,1023.0,4.02,0,1
2010-04-21 08:00:00,63.46803240538722,4,12.0,1023.0,9.83,0,2
2010-04-21 09:00:00,63.738851054695616,4,12.0,1023.0,16.98,0,0
2010-04-21 10:00:00,60.08246208240993,4,12.0,1024.0,22.79,0,1
2010-04-21 11:00:00,64.182651803435,6,11.0,1024.0,28.6,0,2
2010-04-21 12:00:00,61.37388058585977,5,13.0,1023.0,35.75,0,0
2010-04-21 13:00:00,63.76407021494264,3,13.0,1022.0,42.9,0,0
2010-04-21 14:00:00,51.32411437207347,2,13.0,1022.0,50.95,0,0
2010-04-21 15:00:00,38.81934387816817,2,13.0,1021.0,4.92,0,0
2010-04-21 16:00:00,36.11409393546282,2,13.0,1021.0,5.81,0,0
2010-04-21 17:00:00,48.10236762902541,2,13.0,1020.0,11.62,0,0
2010-04-21 18:00:00,51.27792015673008,2,13.0,1021.0,15.64,0,0
2010-04-21 19:00:00,52.614931494575686,2,12.0,1021.0,1.79,0,1
2010-04-21 20:00:00,50.822015689545594,3,12.0,1022.0,4.92,0,2
2010-04-21 21:00:00,63.28712325102307,3,11.0,1023.0,8.05,0,0
2010-04-21 22:00:00,57.43226935439577,4,10.0,1023.0,11.18,0,1
2010-04-21 23:00:00,55.08302216881563,6,9.0,1022.0,14.31,0,2
2010-04-22 00:00:00,48.943698819280954,6,9.0,1022.0,3.13,0,3
2010-04-22 01:00:00,48.07750540985134,6,9.0,1022.0,1.79,0,4
2010-04-22 02:00:00,67.1250388529693,6,8.0,1022.0,3.58,0,5
2010-04-22 03:00:00,50.15611910533646,6,8.0,1021.0,3.13,0,6
2010-04-22 04:00:00,43.74058759384039,6,8.0,1021.0,4.92,0,7
2010-04-22 05:00:00,56.78719220901718,6,8.0,1021.0,8.05,0,8
2010-04-22 06:00:00,62.17173139013295,6,8.0,1021.0,11.18,0,9
2010-04-22 07:00:00,59.12312303524344,6,8.0,1021.0,14.31,0,10
2010-04-22 08:00:00,68.62535076833014,6,9.0,1021.0,18.33,0,11
2010-04-22 09:00:00,61.377196117907985,6,9.0,1021.0,21.46,0,12
2010-04-22 10:00:00,62.013128778984125,7,9.0,1021.0,23.25,0,13
2010-04-22 11:00:00,61.453586022404124,6,10.0,1021.0,25.04,0,14
2010-04-22 12:00:00,58.08425570026889,7,10.0,1021.0,29.06,0,15
2010-04-22 13:00:00,57.38574091514819,6,10.0,1021.0,33.08,0,0
2010-04-22 14:00:00,52.971572985401465,6,11.0,1020.0,38.0,0,1
2010-04-22 15:00:00,45.827254047389,5,10.0,1020.0,42.92,0,2
2010-04-22 16:00:00,52.29781516354535,5,11.0,1020.0,0.89,0,3
2010-04-22 17:00:00,52.24481672456024,4,12.0,1020.0,3.13,0,0
2010-04-22 18:00:00,51.495947262687224,4,12.0,1020.0,6.26,0,0
2010-04-22 19:00:00,42.51103481076454,4,11.0,1020.0,3.13,0,0
2010-04-22 20:00:00,51.96719348377982,4,10.0,1021.0,4.92,0,0
2010-04-22 21:00:00,63.930439447277216,4,11.0,1021.0,3.13,0,0
2010-04-22 22:00:00,54.03343372400664,3,10.0,1022.0,7.15,0,0
2010-04-22 23:00:00,61.74728126271749,3,6.0,1022.0,10.28,0,0
2010-04-23 00:00:00,49.74345195127618,4,6.0,1022.0,0.45,0,0
2010-04-23 01:00:00,56.47501940996118,3,5.0,1022.0,0.89,0,0
2010-04-23 02:00:00,74.31915683214474,4,5.0,1021.0,0.89,0,0
2010-04-23 03:00:00,70.86055602824302,2,3.0,1021.0,3.13,0,0
2010-04-23 04:00:00,44.25594387653844,1,3.0,1021.0,6.26,0,0
2010-04-23 05:00:00,46.69542474032764,2,4.0,1021.0,8.05,0,0
2010-04-23 06:00:00,41.14546282560866,2,4.0,1021.0,9.84,0,0
2010-04-23 07:00:00,84.13807479178135,4,7.0,1022.0,11.63,0,0
2010-04-23 08:00:00,58.67256576734193,2,10.0,1023.0,14.76,0,0
2010-04-23 09:00:00,53.023203843765614,-1,13.0,1023.0,17.89,0,0
2010-04-23 10:00:00,54.2772571638091,-2,15.0,1022.0,1.79,0,0
2010-04-23 11:00:00,46.962802656488634,-4,17.0,1022.0,3.13,0,0
2010-04-23 12:00:00,37.506474019682024,-10,19.0,1021.0,7.15,0,0
2010-04-23 13:00:00,41.39982274558807,-10,20.0,1020.0,3.13,0,0
2010-04-23 14:00:00,40.44184388264193,-11,21.0,1019.0,5.81,0,0
2010-04-23 15:00:00,32.85489856490443,-12,21.0,1018.0,12.96,0,0
2010-04-23 16:00:00,41.193893758228256,-13,21.0,1018.0,21.01,0,0
2010-04-23 17:00:00,46.5874510883705,-9,20.0,1018.0,25.03,0,0
2010-04-23 18:00:00,42.32201008004151,-10,19.0,1018.0,28.16,0,0
2010-04-23 19:00:00,41.87967150901049,-10,18.0,1018.0,31.29,0,0
2010-04-23 20:00:00,45.09859542220155,-8,18.0,1019.0,4.92,0,0
2010-04-23 21:00:00,53.02877388334396,-8,17.0,1019.0,8.94,0,0
2010-04-23 22:00:00,57.41772554614252,-7,16.0,1020.0,13.86,0,0
2010-04-23 23:00:00,54.34074777393668,-6,15.0,1019.0,17.88,0,0
2010-04-24 00:00:00,61.49045936075691,-6,15.0,1019.0,22.8,0,0
2010-04-24 01:00:00,67.5301916270439,-5,12.0,1019.0,24.59,0,0
2010-04-24 02:00:00,67.9773292288248,-4,11.0,1018.0,27.72,0,0
2010-04-24 03:00:00,64.9890458180745,-3,11.0,1018.0,30.85,0,0
2010-04-24 04:00:00,76.51567454636597,-2,9.0,1018.0,32.64,0,0
2010-04-24 05:00:00,81.1921233190384,-2,7.0,1019.0,35.77,0,0
2010-04-24 06:00:00,75.79881238954096,0,8.0,1019.0,37.56,0,0
2010-04-24 07:00:00,87.62668672704669,1,10.0,1019.0,0.45,0,0
2010-04-24 08:00:00,93.4339851844396,0,13.0,1019.0,1.79,0,0
2010-04-24 09:00:00,87.18368918678097,0,16.0,1019.0,3.58,0,0
2010-04-24 10:00:00,109.56479205761245,-1,18.0,1019.0,6.71,0,0
2010-04-24 11:00:00,118.84241975129308,2,20.0,1018.0,11.63,0,0
2010-04-24 12:00:00,106.5897969318554,3,23.0,1017.0,18.78,0,0
2010-04-24 13:00:00,106.05693915826895,3,24.0,1015.0,26.83,0,0
2010-04-24 14:00:00,107.98922893514779,3,24.0,1015.0,32.64,0,0
2010-04-24 15:00:00,106.73380866300003,3,23.0,1014.0,40.69,0,0
2010-04-24 16:00:00,112.95825735428825,4,23.0,1013.0,48.74,0,0
2010-04-24 17:00:00,97.22300100469802,4,23.0,1013.0,54.55,0,0
2010-04-24 18:00:00,83.21897421251063,5,21.0,1013.0,59.47,0,0
2010-04-24 19:00:00,82.12987126118377,5,20.0,1013.0,62.6,0,0
2010-04-24 20:00:00,82.76592633436161,5,19.0,1013.0,65.73,0,0
2010-04-24 21:00:00,87.98485024755267,5,19.0,1014.0,70.65,0,0
2010-04-24 22:00:00,92.60962609000573,6,17.0,1014.0,75.57,0,0
2010-04-24 23:00:00,94.71829357074228,6,17.0,1014.0,81.38,0,0
2010-04-25 00:00:00,98.61259460260243,6,16.0,1015.0,86.3,0,0
2010-04-25 01:00:00,92.15778057817187,6,14.0,1015.0,90.32,0,0
2010-04-25 02:00:00,96.43510962204982,6,15.0,1015.0,94.34,0,0
2010-04-25 03:00:00,91.68379841059979,6,14.0,1015.0,98.36,0,0
2010-04-25 04:00:00,106.757291089364,7,13.0,1015.0,101.49,0,0
2010-04-25 05:00:00,94.66951023881414,6,12.0,1015.0,104.62,0,0
2010-04-25 06:00:00,108.92772905976727,7,12.0,1015.0,108.64,0,0
2010-04-25 07:00:00,124.49068060967682,7,13.0,1015.0,111.77,0,0
2010-04-25 08:00:00,131.20025961668796,7,13.0,1015.0,115.79,0,0
2010-04-25 09:00:00,126.81852245037808,7,14.0,1015.0,119.81,0,0
2010-04-25 10:00:00,129.20091616691747,7,15.0,1015.0,124.73,0,0
2010-04-25 11:00:00,120.73736946007489,7,18.0,1015.0,131.88,0,0
2010-04-25 12:00:00,122.27801408244036,6,19.0,1014.0,139.03,0,0
2010-04-25 13:00:00,117.7126155186663,5,20.0,1012.0,146.18,0,0
2010-04-25 14:00:00,101.26273077071035,5,21.0,1012.0,153.33,0,0
2010-04-25 15:00:00,116.47845797928215,6,20.0,1012.0,159.14,0,0
2010-04-25 16:00:00,128.53730046849398,8,18.0,1012.0,7.15,0,0
2010-04-25 17:00:00,10.28346684941856,7,11.0,1013.0,16.98,0,1
2010-04-25 18:00:00,35.07810192340661,8,10.0,1014.0,25.92,0,2
2010-04-25 19:00:00,41.19218296983421,8,10.0,1015.0,29.94,0,3
2010-04-25 20:00:00,37.29976072468655,8,9.0,1015.0,0.89,0,4
2010-04-25 21:00:00,31.134133707559045,7,9.0,1017.0,4.92,0,5
2010-04-25 22:00:00,31.432950613363246,6,8.0,1017.0,9.84,0,0
2010-04-25 23:00:00,30.98067061946327,4,8.0,1017.0,14.76,0,0
2010-04-26 00:00:00,34.115009077292925,4,8.0,1017.0,4.02,0,0
2010-04-26 01:00:00,31.21296032815375,3,7.0,1017.0,3.13,0,0
2010-04-26 02:00:00,28.751244139464326,0,7.0,1016.0,8.94,0,0
2010-04-26 03:00:00,33.77727153447637,-3,8.0,1016.0,14.75,0,0
2010-04-26 04:00:00,43.917096284561865,-5,7.0,1016.0,19.67,0,0
2010-04-26 05:00:00,28.85415632353697,-7,6.0,1016.0,25.48,0,0
2010-04-26 06:00:00,31.314309768032377,-7,6.0,1016.0,31.29,0,0
2010-04-26 07:00:00,30.625741959879328,-8,8.0,1015.0,37.1,0,0
2010-04-26 08:00:00,41.13347405710276,-7,10.0,1015.0,42.02,0,0
2010-04-26 09:00:00,32.42679607738437,-8,10.0,1015.0,46.94,0,0
2010-04-26 10:00:00,35.20638064341759,-10,11.0,1014.0,50.07,0,0
2010-04-26 11:00:00,35.11006328177098,-7,12.0,1013.0,1.79,0,0
2010-04-26 12:00:00,41.77280396112458,-7,12.0,1011.0,3.13,0,0
2010-04-26 13:00:00,47.75889731868653,-7,11.0,1011.0,6.26,0,0
2010-04-26 14:00:00,44.42698514390136,-8,12.0,1010.0,11.18,0,0
2010-04-26 15:00:00,39.85083730466008,-7,13.0,1010.0,16.1,0,0
2010-04-26 16:00:00,45.31596293801842,-4,12.0,1011.0,24.15,0,0
2010-04-26 17:00:00,34.993728842320834,-1,7.0,1012.0,11.18,0,1
2010-04-26 18:00:00,32.14006748110626,-2,8.0,1011.0,19.23,0,0
2010-04-26 19:00:00,33.508998164919696,-4,8.0,1012.0,27.28,0,0
2010-04-26 20:00:00,37.676615282998014,-5,8.0,1012.0,34.43,0,0
2010-04-26 21:00:00,33.63268680452488,-9,8.0,1013.0,42.48,0,0
2010-04-26 22:00:00,34.76120518615642,-11,7.0,1013.0,51.42,0,0
2010-04-26 23:00:00,39.83533139476086,-11,7.0,1013.0,61.25,0,0
2010-04-27 00:00:00,35.465583812282084,-12,6.0,1013.0,71.08,0,0
2010-04-27 01:00:00,39.33896750267912,-15,6.0,1012.0,82.26,0,0
2010-04-27 02:00:00,37.69032253228056,-14,5.0,1011.0,90.31,0,0
2010-04-27 03:00:00,39.85945993978822,-14,5.0,1011.0,95.23,0,0
2010-04-27 04:00:00,40.31632336606201,-13,4.0,1011.0,98.36,0,0
2010-04-27 05:00:00,43.91308353147778,-12,3.0,1010.0,100.15,0,0
2010-04-27 06:00:00,39.634914682844,-13,4.0,1010.0,104.17,0,0
2010-04-27 07:00:00,43.63947214715867,-12,6.0,1010.0,109.98,0,0
2010-04-27 08:00:00,47.921067861002875,-12,7.0,1010.0,114.9,0,0
2010-04-27 09:00:00,50.607242458168216,-11,8.0,1009.0,119.82,0,0
2010-04-27 10:00:00,60.503340891379,-9,10.0,1009.0,123.84,0,0
2010-04-27 11:00:00,61.45358712327257,-9,11.0,1008.0,129.65,0,0
2010-04-27 12:00:00,64.40928690984502,-8,12.0,1008.0,136.8,0,0
2010-04-27 13:00:00,58.334325730694374,-8,12.0,1007.0,140.82,0,0
2010-04-27 14:00:00,61.75264339616824,-6,13.0,1006.0,146.63,0,0
2010-04-27 15:00:00,44.16457307917426,-7,13.0,1007.0,155.57,0,0
2010-04-27 16:00:00,50.09941492700818,-9,13.0,1006.0,164.51,0,0
2010-04-27 17:00:00,34.95151365832754,-9,12.0,1007.0,172.56,0,0
2010-04-27 18:00:00,37.18031182192146,-11,12.0,1007.0,180.61,0,0
2010-04-27 19:00:00,40.89659029182315,-12,11.0,1008.0,187.76,0,0
2010-04-27 20:00:00,38.074689290635106,-10,10.0,1010.0,193.57,0,0
2010-04-27 21:00:00,37.515717504377335,-10,9.0,1011.0,199.38,0,0
2010-04-27 22:00:00,37.765750941512,-10,9.0,1011.0,204.3,0,0
2010-04-27 23:00:00,34.789466831780516,-11,8.0,1011.0,211.45,0,0
2010-04-28 00:00:00,48.649932110405274,-11,8.0,1012.0,217.26,0,0
2010-04-28 01:00:00,48.011588166460555,-8,7.0,1012.0,225.31,0,0
2010-04-28 02:00:00,34.954589190588976,-6,6.0,1011.0,231.12,0,0
2010-04-28 03:00:00,36.17530638779076,-8,6.0,1011.0,239.17,0,0
2010-04-28 04:00:00,34.89158485769246,-10,6.0,1011.0,246.32,0,0
2010-04-28 05:00:00,35.60352505498405,-10,6.0,1011.0,254.37,0,0
2010-04-28 06:00:00,37.64232849332988,-10,6.0,1012.0,259.29,0,0
2010-04-28 07:00:00,37.117383031775006,-11,7.0,1013.0,266.44,0,0
2010-04-28 08:00:00,38.30494046034628,-11,9.0,1014.0,273.59,0,0
2010-04-28 09:00:00,39.23335024002324,-11,10.0,1014.0,281.64,0,0
2010-04-28 10:00:00,38.06831731325534,-11,11.0,1014.0,292.82,0,0
2010-04-28 11:00:00,43.48522439855947,-11,13.0,1014.0,304.0,0,0
2010-04-28 12:00:00,37.281163958763074,-11,13.0,1014.0,315.18,0,0
2010-04-28 13:00:00,37.75218610517302,-10,14.0,1013.0,328.14,0,0
2010-04-28 14:00:00,40.10417093368742,-11,15.0,1012.0,342.0,0,0
2010-04-28 15:00:00,35.72083790638098,-11,15.0,1012.0,355.86,0,0
2010-04-28 16:00:00,45.921352232565845,-10,15.0,1012.0,368.82,0,0
2010-04-28 17:00:00,39.37767598639438,-10,14.0,1012.0,380.0,0,0
2010-04-28 18:00:00,38.48568203392334,-10,14.0,1012.0,389.83,0,0
2010-04-28 19:00:00,42.099918075426075,-10,13.0,1012.0,398.77,0,0
2010-04-28 20:00:00,40.21314302047729,-8,12.0,1013.0,410.84,0,0
2010-04-28 21:00:00,39.38272898620547,-7,11.0,1014.0,417.99,0,0
2010-04-28 22:00:00,62.583910345445716,-7,11.0,1014.0,426.04,0,0
2010-04-28 23:00:00,33.10391044785231,-7,10.0,1013.0,431.85,0,0
2010-04-29 00:00:00,42.55293876458618,-7,10.0,1013.0,434.98,0,0
2010-04-29 01:00:00,39.717747616671424,-4,7.0,1012.0,1.79,0,0
2010-04-29 02:00:00,40.77359850320662,-5,7.0,1012.0,1.79,0,0
2010-04-29 03:00:00,38.978631090995115,-7,9.0,1012.0,0.89,0,0
2010-04-29 04:00:00,41.527521351710774,-6,9.0,1012.0,4.92,0,0
2010-04-29 05:00:00,39.924783424622895,-7,10.0,1012.0,9.84,0,0
2010-04-29 06:00:00,38.36682669755295,-6,9.0,1012.0,12.97,0,0
2010-04-29 07:00:00,42.8138655589608,-6,11.0,1013.0,20.12,0,0
2010-04-29 08:00:00,40.891996642645694,-6,13.0,1013.0,28.17,0,0
2010-04-29 09:00:00,40.37340604675612,-6,14.0,1013.0,38.0,0,0
2010-04-29 10:00:00,38.783805723145115,-8,15.0,1013.0,47.83,0,0
2010-04-29 11:00:00,38.5882541990926,-8,17.0,1013.0,57.66,0,0
2010-04-29 12:00:00,38.078243742365224,-9,17.0,1013.0,67.49,0,0
2010-04-29 13:00:00,40.46436483565117,-9,19.0,1013.0,79.56,0,0
2010-04-29 14:00:00,45.11487316142794,-9,19.0,1012.0,93.42,0,0
2010-04-29 15:00:00,40.74636028746524,-9,19.0,1012.0,107.28,0,0
2010-04-29 16:00:00,39.663448381652735,-8,19.0,1012.0,117.11,0,0
2010-04-29 17:00:00,41.222373139374895,-8,19.0,1013.0,128.29,0,0
2010-04-29 18:00:00,50.01102900597203,-9,18.0,1013.0,139.47,0,0
2010-04-29 19:00:00,42.4898053213159,-7,17.0,1014.0,147.52,0,0
2010-04-29 20:00:00,39.7737185973751,-6,16.0,1015.0,153.33,0,0
2010-04-29 21:00:00,41.818719446721275,-5,15.0,1016.0,156.46,0,0
2010-04-29 22:00:00,37.433670724308385,-4,14.0,1017.0,161.38,0,0
2010-04-29 23:00:00,42.47438150407347,-3,14.0,1017.0,166.3,0,0
2010-04-30 00:00:00,49.30908118257197,-3,14.0,1017.0,171.22,0,0
2010-04-30 01:00:00,41.065387216861616,-4,13.0,1017.0,174.35,0,0
2010-04-30 02:00:00,45.756753573820035,-4,12.0,1017.0,178.37,0,0
2010-04-30 03:00:00,52.84626262860275,-5,12.0,1017.0,182.39,0,0
2010-04-30 04:00:00,58.65354167406288,-5,12.0,1017.0,187.31,0,0
2010-04-30 05:00:00,52.409847708352515,-5,11.0,1016.0,191.33,0,0
2010-04-30 06:00:00,37.465149274945404,-5,12.0,1017.0,196.25,0,0
2010-04-30 07:00:00,54.1214658562266,-6,14.0,1017.0,201.17,0,0
2010-04-30 08:00:00,46.95855798007462,-6,16.0,1017.0,206.09,0,0
2010-04-30 09:00:00,41.27515853209981,-8,18.0,1017.0,211.9,0,0
2010-04-30 10:00:00,42.5569504172593,-8,19.0,1017.0,216.82,0,0
2010-04-30 11:00:00,41.94368240640879,-8,21.0,1016.0,221.74,0,0
2010-04-30 12:00:00,42.39181315027056,-10,22.0,1015.0,227.55,0,0
2010-04-30 13:00:00,39.59184043239358,-8,23.0,1014.0,234.7,0,0
2010-04-30 14:00:00,44.42736048127253,-7,24.0,1012.0,241.85,0,0
2010-04-30 15:00:00,38.31601707777921,-6,25.0,1011.0,249.9,0,0
2010-04-30 16:00:00,44.77803914704353,-7,25.0,1010.0,257.95,0,0
2010-04-30 17:00:00,43.4368315970118,-7,25.0,1010.0,266.0,0,0
2010-04-30 18:00:00,46.47563503535763,-7,25.0,1009.0,4.92,0,0
2010-04-30 19:00:00,58.34868054603533,-5,22.0,1009.0,12.07,0,0
2010-04-30 20:00:00,51.06578629559604,-4,20.0,1009.0,20.12,0,0
2010-04-30 21:00:00,56.740377412386124,-3,19.0,1010.0,28.17,0,0
2010-04-30 22:00:00,61.24533965225231,-3,19.0,1010.0,36.22,0,0
2010-04-30 23:00:00,68.583585698614,-3,18.0,1010.0,39.35,0,0
2010-05-01 00:00:00,73.96824729183147,-2,16.0,1010.0,0.89,0,0
2010-05-01 01:00:00,79.30095756876683,0,13.0,1009.0,0.89,0,0
2010-05-01 02:00:00,72.66596443240462,1,9.0,1009.0,0.89,0,0
2010-05-01 03:00:00,77.42599860907899,1,8.0,1009.0,1.78,0,0
2010-05-01 04:00:00,88.21699388378703,1,8.0,1009.0,0.89,0,0
2010-05-01 05:00:00,99.81158903023763,2,8.0,1008.0,1.78,0,0
2010-05-01 06:00:00,84.49098322390645,2,8.0,1009.0,3.57,0,0
2010-05-01 07:00:00,95.63549123023991,2,13.0,1009.0,5.36,0,0
2010-05-01 08:00:00,88.77465905087034,0,16.0,1009.0,0.89,0,0
2010-05-01 09:00:00,91.51963562510568,0,19.0,1009.0,1.79,0,0
2010-05-01 10:00:00,87.47931726636929,0,22.0,1009.0,3.58,0,0
2010-05-01 11:00:00,72.86042013720078,-1,25.0,1008.0,0.89,0,0
2010-05-01 12:00:00,86.65816300661731,-1,28.0,1007.0,2.68,0,0
2010-05-01 13:00:00,85.33653374931181,-1,31.0,1005.0,4.02,0,0
2010-05-01 14:00:00,74.26195409950877,0,31.0,1005.0,9.83,0,0
2010-05-01 15:00:00,60.35233732754874,-1,32.0,1004.0,15.64,0,0
2010-05-01 16:00:00,61.31529926984627,-2,32.0,1003.0,22.79,0,0
